obs,ys
5297,-1.9278671747245602
5298,-2.8723444308883312
5299,-2.8636130609268484
5300,-3.600496082634226
5301,-2.223281818790403
5302,-2.9362028060068823
5303,-3.7132299135791076
5304,-11.407141059325172
5305,-4.586324591501127
5306,-11.630923982370797
5307,-2.2731938746419766
5308,-59.266030751580224
5309,-1.377295884301733
5310,-45.70469893508498
5311,-1.802239469247334
5312,-3.073651217358945
5313,-2.185575681870602
5314,-15.778950897268242
5315,-3.3080136873451225
5316,-2.384004605921716
5317,-2.3534263529552426
5318,-2.5174257787123473
5319,-1.9323908660303357
5320,-8.083912061575305
5321,-2.288259448184619
5322,-2.856148307462119
5323,-1.57459999713397
5324,-3.8532417189958026
5325,-1.5748328985156101
5326,-2.9118883665933835
5327,15.513723522262913
5328,-2.617398374471379
5329,-2.5433596279285764
5330,-2.2690840017262377
5331,-3.705090380481659
5332,-3.7484435135123446
5333,-2.7418500092781843
5334,0.7633240680769067
5335,0.5505086559814862
5336,-2.887643260138965
5337,-2.432987978271453
5338,-3.84836802624201
5339,-2.38406664248704
5340,-2.6962029546734083
5341,17.940801689432053
5342,-3.040985137443416
5343,-2.515276267666478
5344,-4.440787395561683
5345,-3.256937557279766
5346,0.9138523681726647
5347,-2.197193259199363
5348,-39.09456766415761
5349,-2.497207817301099
5350,-2.7068730683827145
5351,-10.180596171629972
5352,-2.867197359581033
5353,-1.2496600781691982
5354,-7.134489274752482
5355,-1.6508560068367957
5356,0.39884527378058987
5357,-2.044649218362844
5358,2.8479822636919274
5359,-2.12701396016989
5360,-2.084551753741599
5361,-0.00556731048571546
5362,-6.146109344031502
5363,-2.7687571211338566
5364,-1.5990734346380955
5365,-3.35902653292227
5366,-5.016622462146077
5367,-4.150049499419905
5368,-2.1653492342338114
5369,-2.4531708234180383
5370,-4.198004528933003
5371,-158.42920310323862
5372,-3.384589578665615
5373,-3.7172284220020897
5374,-4.010529840504943
5375,-0.24597405731077338
5376,-2.4641816774937557
5377,-3.2993259645986623
5378,-1.560388250845018
5379,-3.452824600348034
5380,-1.787054041345176
5381,-2.495117138663319
5382,-1.1706795987788692
5383,-2.175582629303681
5384,-2.6591120053387844
5385,-3.604489487972732
5386,-2.9248928577202395
5387,-1.3760294589061408
5388,-3.0455931082382506
5389,-1.9893418281489281
5390,0.4901139723688459
5391,-2.24612765096226
5392,-0.9569547296192817
5393,-6.984952880908219
5394,-1.081849443888952
5395,-6.611393470738946
5396,-1.8637320469879897
5397,0.8511151724379626
5398,-2.393484092287097
5399,0.023745766667623514
5400,-3.3833948196064987
5401,-2.7393846628164544
5402,-2.7123077214358293
5403,-1.7158820575723825
5404,355.58489759225836
5405,-1.9672432948442156
5406,5.808217228880318
5407,-3.0403899870075937
5408,-1.1858215785993984
5409,-2.71696624626058
5410,-3.5192893389052227
5411,-2.4549732719042803
5412,-3.853904756271851
5413,-36.315967086634195
5414,-4.104195941661285
5415,-2.1163693053960797
5416,-2.230564873551738
5417,-2.732625829071452
5418,-4.371002264090811
5419,5.664105001196255
5420,-3.777363173597529
5421,-2.170656074546428
5422,6.281954563184918
5423,-0.3823439929815149
5424,-11.646865200378976
5425,-5.528911090261522
5426,-0.03082779686470838
5427,-6.725401051338935
5428,-4.81522442876806
5429,-2.493954870236043
5430,-2.414345001282509
5431,-1.2486883751220945
5432,-1.5346719139158689
5433,-2.4912412908755464
5434,-2.0627050013945363
5435,-2.049021729202794
5436,-4.211213216542427
5437,-2.424952301932709
5438,-40.395731796007965
5439,-0.24547535353368266
5440,0.5824062198445641
5441,2.5958593157326137
5442,-5.446930400204295
5443,-2.6161625348813886
5444,0.6374799462435687
5445,-2.4735734367575506
5446,-3.451732751123357
5447,-2.5205160932591477
5448,-2.795660614384008
5449,21.510249963843293
5450,-7.731795441073405
5451,-1.8782263463165751
5452,-0.3023587745978835
5453,-8.942018219607007
5454,-2.74722143904258
5455,-1.2450525478802674
5456,-2.597637657686371
5457,-3.3747225600052575
5458,-2.061255317501157
5459,-2.984630553427955
5460,-2.6089288882138812
5461,-6.093867749706798
5462,1.4541807712728967
5463,11.703475987369531
5464,0.292342932200198
5465,-2.9555368421457344
5466,2.23952402798885
5467,-2.1331234062091236
5468,-2.7121738251734415
5469,4.163007081557899
5470,-0.8959970374792066
5471,-3.84056435639787
5472,-3.8482258578388153
5473,-4.802154861345665
5474,-2.8050828367792833
5475,-1.9041971721541067
5476,3.6518156560823454
5477,-2.7941287638207246
5478,-0.5477471168368981
5479,-3.433212263213564
5480,-2.9896515013859686
5481,0.11767414465380632
5482,-2.6480466094825754
5483,2.444924383004278
5484,-1.3202392534743181
5485,-2.4513105095245478
5486,-10.008374212208969
5487,-0.6187254314591364
5488,-1.6539821019030791
5489,-2.5833152903367416
5490,-1.8418168599973095
5491,-1.5148599077143559
5492,-1.7490978332607159
5493,-3.2009800446026846
5494,0.8531347041563206
5495,-1.5991729285505205
5496,-2.787801132157895
5497,-2.0580000842605086
5498,-1.8517467189786578
5499,-2.5040271762183
5500,-5.031229506568884
5501,-2.6779695217826522
5502,-2.2001668462155295
5503,-1.6453573557605041
5504,-8.932217683035677
5505,-3.197990881246609
5506,-2.513824557466014
5507,-3.0965858880133603
5508,5.681692725210905
5509,-31.550316560310165
5510,-2.4840791529703448
5511,-3.1141498941047847
5512,-2.6945770043819564
5513,-9.480035256867305
5514,-3.164935522452094
5515,-3.627218216613308
5516,-5.155362080407701
5517,3.127477000617558
5518,-0.7486645750488468
5519,0.31294414383226155
5520,0.6673879750727276
5521,-2.998445527939559
5522,-6.020144276432658
5523,-6.085752688400428
5524,-4.781195314099486
5525,-2.1777125613685073
5526,-3.5022913054653326
5527,-7.594797850800475
5528,-4.663068748624832
5529,-2.877565344785411
5530,-3.852334309381378
5531,-2.854742008037039
5532,-2.572139845004096
5533,-11.115888013623483
5534,-2.9827552009075964
5535,3.7202154488932906
5536,-1.9639402667652082
5537,-5.695005271058294
5538,-2.2736236993158125
5539,-4.193014387382151
5540,-3.1217645969501926
5541,-0.11462693157509207
5542,-3.1833915029071065
5543,-8.041125729834484
5544,-5.311646796468561
5545,-2.4215680669189257
5546,-4.0563870419689305
5547,-3.0745490326745237
5548,-2.251902015268235
5549,-2.58087691925373
5550,-4.178799265106202
5551,-13.281992071614445
5552,-2.4981012153565825
5553,-2.6740206620964813
5554,-1.0781883631646212
5555,17.700098979452463
5556,-1.6461185327201748
5557,-4.913213597842702
5558,-0.29233666649801826
5559,21.187757515623794
5560,14.772800473644379
5561,-0.8403425482746945
5562,8.56303299771872
5563,0.731485682169299
5564,-1.3728815828022876
5565,-2.161553674134783
5566,-3.1505836010136754
5567,-3.6773081121236086
5568,-1.8684737276115309
5569,-2.6220885552893356
5570,-3.2609516440693382
5571,-2.8914693621881784
5572,11.000123287246307
5573,-3.31782119061103
5574,-1.8315798344735663
5575,-2.0628461008017753
5576,-0.36073456210459476
5577,-3.2150392443942515
5578,-3.500219641817952
5579,-2.924411432762563
5580,-0.9563657865021884
5581,-4.137705827029581
5582,-2.736160329995091
5583,1.1114426461874825
5584,-3.35869542423625
5585,-3.4930516877171875
5586,-1.8604996526512738
5587,-2.8071842136293848
5588,-3.5094999384139776
5589,-17.10615393982766
5590,5.346209575003812
5591,-8.104820149616849
5592,2.2799022377092686
5593,-1.8287165188470875
5594,-2.8272667901132684
5595,-1.2345422908138406
5596,-0.8658744471930666
5597,-4.128113255923637
5598,-2.5905138588990813
5599,3.7615350315830347
5600,-3.102864505504162
5601,-10.830390268012394
5602,0.9355191250351429
5603,-4.280920452454483
5604,-2.6241568592252156
5605,-3.6041236017384204
5606,-5.4373902023738525
5607,-16.032585093957827
5608,-2.847569861566
5609,-2.9935044583690598
5610,1.073209027365837
5611,-2.3760958580363294
5612,-1.815167705614571
5613,-3.0099443680632776
5614,-3.962730482561599
5615,-1.5929716138893377
5616,-2.9222062454716666
5617,-1.6060285349731018
5618,-2.6739360507966032
5619,-2.011384256440199
5620,-1.6633983878417373
5621,-1.19253342961649
5622,-3.339187582236692
5623,-2.0516718249354966
5624,-5.875129582885206
5625,-3.1068834172980124
5626,-3.2472911133391325
5627,4.819387293069358
5628,-2.849079131334552
5629,-2.81806769733127
5630,-5.147026063608335
5631,-3.0600985461982853
5632,-2.7167704459713473
5633,-2.845108701482185
5634,-8.1259222792242
5635,-2.407714262474581
5636,-2.3993762381408508
5637,0.41119434496685336
5638,-1819.4322006848622
5639,-1.3524166852786854
5640,-2.7699977020500484
5641,0.23337236878949152
5642,-2.5499599399471022
5643,-3.278589980999726
5644,-6.901439044325919
5645,-1.7602789485820693
5646,-2.349468038377865
5647,0.9404069975846587
5648,-2.080395047852413
5649,-3.0225170464549738
5650,-4.9257625246909855
5651,1.4477722056640965
5652,4.173958130143863
5653,-1.459811306459724
5654,-3.2395862021122874
5655,-3.364422821944974
5656,-2.180702944824658
5657,-0.314184363575706
5658,-1.9746037623227075
5659,-3.165965394655536
5660,-4.17605107655085
5661,-4.807139306737487
5662,3.714894065417069
5663,-6.650328390613522
5664,-3.3970272942387405
5665,-3.1066489769974415
5666,-1.6719570552603247
5667,-1.8541219821495867
5668,-3.5848080208785666
5669,-1.895423983048517
5670,22.887898378613723
5671,-4.140555689578651
5672,-2.0098157418676896
5673,-2.6425367030011033
5674,-1.2722218875400413
5675,-2.307227339233999
5676,-2.5712657136051735
5677,-4.748125214596266
5678,-3.0001341707634843
5679,-3.319230237516683
5680,-3.5469631481753408
5681,-5.053671940127057
5682,-0.8579886607571525
5683,-5.279229532235301
5684,-2.8562398090351904
5685,-3.5655243687076035
5686,-3.966079991289056
5687,-0.3987286721419503
5688,-3.1880411994555082
5689,-4.369102831519493
5690,-5.978922305154915
5691,-2.9769194375384274
5692,-1.733560282463498
5693,-2.7329189009383055
5694,-1.683666386422471
5695,-4.800096844397474
5696,-9.57270342232947
5697,-1.9221708522029528
5698,-0.2884396844482304
5699,-2.061041846179858
5700,-2.515322631189099
5701,-4.331331527948818
5702,-8.177062944865995
5703,-3.120295127556482
5704,-4.064381211215125
5705,-3.1249719282918105
5706,-14.48420084643224
5707,-1.274659093164328
5708,10.764136824545037
5709,-56.19434367354881
5710,-3.092178192795315
5711,-3.617183799107276
5712,-5.084710164793654
5713,-2.267279225852978
5714,-1.508707413995725
5715,-2.9320417811687896
5716,-4.120872353714554
5717,-2.647348726040912
5718,2.43317209426039
5719,1.0730822971380647
5720,-4.749762268106639
5721,-2.6373276480674033
5722,-8.578640276543887
5723,-3.953302767595228
5724,-3.8160701851109176
5725,-6.473569867863903
5726,-3.6972913340431806
5727,-2.339946435156797
5728,7.705611815467886
5729,-2.395432510802727
5730,-7.029595633381364
5731,-4.043823074271918
5732,-2.6634618281567133
5733,-2.581981458353424
5734,-13.356293540638973
5735,-3.032475532452094
5736,-6.952680536834174
5737,1.194282722003063
5738,-2.570933186044517
5739,-2.54986814994811
5740,-2.2877558793791652
5741,-4.811031857605815
5742,-5.75816322695916
5743,-2.1985832583700944
5744,3.861341521202053
5745,-3.771096910651418
5746,-3.064108269601715
5747,-59.79348769738531
5748,-3.3269757017656483
5749,-1.9585115259181087
5750,-6.13878435452146
5751,-10.217027023467878
5752,-12.516210435197404
5753,-2.57914108170764
5754,-1.622501270185273
5755,-12.869092076093786
5756,7.843688386898712
5757,-3.5416919455608853
5758,-3.2360509108305475
5759,-9.89345821335928
5760,-1.6974369861786238
5761,-3.1262653731460253
5762,-1.6774607736042892
5763,-8.008563933195376
5764,-2.697484071566161
5765,-6.868764313988082
5766,-11.888456313050126
5767,97.10737041571419
5768,-17.254006962931346
5769,1.8535934595934864
5770,-2.731045680697629
5771,-4.214721111774095
5772,-7.4578381851101625
5773,2.020108594127827
5774,-4.6162687336057875
5775,-6.1695461969399075
5776,-3.069984831350193
5777,-2.5076718806613236
5778,-4.946885530953601
5779,-2.0595703802988394
5780,-3.7301712215448295
5781,-1.937446545127277
5782,-3.390123275975565
5783,-4.733061754282771
5784,-2.630058776417102
5785,1.7833946273959165
5786,-3.2213278217175176
5787,-2.478933162273265
5788,-2.9938505284752805
5789,-2.0018553727090094
5790,2.284129539977083
5791,0.8449980440233396
5792,-2.9636585813711362
5793,-2.797626070127336
5794,1.0594366970260927
5795,-3.0778536141171955
5796,-3.5083837230710735
5797,-3.274363303865678
5798,-3.153636535534867
5799,-2.0007693707895613
5800,-3.0448452848979164
5801,-2.0298726410556442
5802,0.6784335424139507
5803,-2.900866964683556
5804,-2.0832762581697315
5805,-2.2762998472660603
5806,-3.715837597762433
5807,4.9970508672941225
5808,-0.67572903699365
5809,-2.070253657484374
5810,-2.925182459068542
5811,-3.1117024000779496
5812,-2.3237244522768656
5813,-3.4181104810456793
5814,-1.953233043505736
5815,-4.248767716513459
5816,-2.3600130905384438
5817,0.3197834476333532
5818,-3.6338131974927057
5819,-2.305848586493947
5820,-1.5012807120011797
5821,-0.35408616422389416
5822,-1.7636624957387366
5823,-2.6356294618911233
5824,-10.44493260740631
5825,1.5368389870827195
5826,-2.764782549952266
5827,13.12491134899125
5828,15.74426233458147
5829,-3.386227340896265
5830,55.4709388745806
5831,-5.430002487271674
5832,-2.6524458867646157
5833,-3.0437337376177083
5834,-3.108418001016956
5835,-1.6163201223837695
5836,-2.5205029895987243
5837,-2.51776878116314
5838,-3.374143184164735
5839,-15.269063296013982
5840,-2.4142385530501858
5841,-2.194054600549898
5842,-0.38717340089673247
5843,1.8450036031277555
5844,1.3218617732507085
5845,-2.010107806743497
5846,-2.0378423170515316
5847,-4.12631402914443
5848,-0.9336043446170634
5849,-2.1571590736467954
5850,-1.858025874238444
5851,-6.24597394182107
5852,-1.7138957481393566
5853,-1.9858712411948574
5854,-2.2030227521474988
5855,-2.397070252212944
5856,-1.1761217085105506
5857,-4.732353844759434
5858,-0.4601793932450695
5859,1.622904425640583
5860,-3.4935772589702396
5861,-3.8695857817207857
5862,-3.634498424009315
5863,-1.0229436155296916
5864,-3.0003541925442567
5865,-5.457271169423927
5866,-3.3752397503615663
5867,-3.3207020462246084
5868,-3.3015450596242673
5869,-6.773587015145484
5870,-2.4215818195434644
5871,-0.3386783579784609
5872,11.774573525466106
5873,-2.9287098095913824
5874,-2.7794182331670134
5875,1.6934192051239916
5876,-3.740040407078663
5877,-5.871199663871764
5878,-2.4525254465011592
5879,-3.250687033552566
5880,-2.8757776770413734
5881,-16.36571003677055
5882,-2.497043139384316
5883,-3.657830721838207
5884,-2.0722633036745965
5885,-6.124530484359964
5886,-2.830428680674304
5887,-1.6215148456318846
5888,-2.451761596423532
5889,-2.8126470777593893
5890,-0.6332049672248679
5891,-3.8712498504083923
5892,-0.026997188160084118
5893,-1.9676130147977013
5894,-3.4776842347241086
5895,-2.9584838342793733
5896,-4.1244814487377
5897,3.833735204727725
5898,-3.092882493299927
5899,-3.2117153161316656
5900,2.9553000219648484
5901,-3.2656712718411036
5902,-0.11370541627495179
5903,-3.6181420343488426
5904,-2.617860634510118
5905,-2.5871428539113546
5906,-1.5040052788424105
5907,1.662861238449429
5908,-2.8522798005827212
5909,-3.0267439845316737
5910,-1.685468388149484
5911,-3.1108387465173353
5912,-6.857412911126904
5913,-3.7524839510908845
5914,-2.105876567495131
5915,-2.613993626195927
5916,-3.972743009602543
5917,-2.4667797814378907
5918,-3.347681522316476
5919,-2.2587737061141446
5920,-2.5582386086915987
5921,-2.7342677400070903
5922,-1.0962494840326409
5923,-3.1395976375806005
5924,-1.5567593134670528
5925,-2.398791884984743
5926,-2.8377068499998943
5927,-2.4304415844874923
5928,-2.7717672365671504
5929,-1.7960275472578027
5930,-2.228619078291376
5931,-4.706125576865129
5932,-5.275062918509612
5933,-2.4802669788092686
5934,-4.223966534207829
5935,-4.055149082841471
5936,-1.8401805932463948
5937,77.97099094642721
5938,-2.3079894689115337
5939,-3.092698179082592
5940,-1.6854466815457954
5941,-3.6674831112955806
5942,-3.2375993560433987
5943,-1.541192078948054
5944,1.8490159944077003
5945,8.948211641956135
5946,-4.686420804174416
5947,-3.0284983936097003
5948,4.495295238454293
5949,-1.7723664780745167
5950,-2.7717292240034093
5951,-2.2269020696802477
5952,-5.436497951147682
5953,-2.0645726578606336
5954,-3.1083327948691326
5955,-2.542594714561767
5956,5.394448109718088
5957,-7.389578190856753
5958,-4.885023718692901
5959,-1.1637919888379726
5960,-0.7417123066783964
5961,-3.032362084235418
5962,7.258438463384831
5963,-2.5682986944368684
5964,-3.2811947415824854
5965,-6.3002695473393455
5966,-2.7821599487580424
5967,-9.245056778398087
5968,-3.2468194382154145
5969,-3.271298698203899
5970,-5.510422226390894
5971,-4.421912892760361
5972,-1.671156532825531
5973,-2.0906714214876385
5974,-3.7153457902245033
5975,-3.7182307587059555
5976,-2.872268995148935
5977,-2.4840865586017813
5978,-5.106964601477329
5979,-9.164687343268001
5980,-3.044461339901736
5981,0.08257932504051668
5982,-6.048253607250733
5983,0.026509027559317833
5984,-4.265968572563516
5985,-4.877848866137837
5986,-7.661635618422041
5987,-0.9103915766070838
5988,-3.3146638741632746
5989,-2.226656843061836
5990,-8.455083791301389
5991,-1.6767435206712016
5992,-3.116074445839476
5993,-3.591145725152082
5994,-0.3219430151734519
5995,-3.917089869899889
5996,-3.2926888328288513
5997,-5.76587716480733
5998,-2.849734850268932
5999,-3.2192590375085546
6000,-2.374177678148032
6001,-3.670967124292175
6002,-5.60317148164495
6003,-4.324871797290548
6004,-5.307440837838308
6005,-2.368451922108794
6006,-2.460748836586908
6007,-1.104609902514735
6008,-1.6478073683907704
6009,-7.904590129278649
6010,-2.6171740673546697
6011,-1.8559198390271479
6012,-2.6341165280318157
6013,-6.931462154959503
6014,-4.017823596866001
6015,-5.43971224596733
6016,25.581824347271812
6017,-2.68868407070726
6018,-3.2128138848364616
6019,-3.898582668074904
6020,-0.9064057507134111
6021,-1.7850554162803363
6022,-0.6800798469727352
6023,-0.7802714454400046
6024,-3.524105753616305
6025,-2.6714170427829362
6026,-4.480195591350703
6027,6.648258121250782
6028,-2.68569168425072
6029,-6.149254924969989
6030,22.289174329707137
6031,-9.408404145289294
6032,-2.7057833647693994
6033,-4.684663022828225
6034,-1.558182606280299
6035,-2.9816914925466844
6036,-0.49365180724779156
6037,-2.3995214139503607
6038,-4.135304759942824
6039,-5.213606864993489
6040,-4.587407716111481
6041,-2.234992243239407
6042,-2.0674625375007984
6043,-3.3098222744740498
6044,-1.6157983332817658
6045,-2.876892702716401
6046,-2.0633967922901117
6047,-3.1379638508671865
6048,-14.16765355800741
6049,-4.261997434894475
6050,-3.8056300903949136
6051,-1.3107646215493964
6052,-6.862571799341719
6053,-2.759481460532621
6054,-2.7314279421467145
6055,-7.720569213071725
6056,-2.5817875089425546
6057,-4.172840073782962
6058,-2.188919585810085
6059,-4.374718232738249
6060,-3.5426206320321265
6061,-1.8523692317311409
6062,-3.869909504976431
6063,-3.195249073212673
6064,3.38412564966425
6065,-13.362720366185092
6066,-3.3892625777761864
6067,-2.7275531881058583
6068,-1.2012742600024697
6069,5.667511496424272
6070,-1.4010569872496048
6071,-2.9723889749499066
6072,-2.7058090370110435
6073,-1.7196398904438395
6074,-3.856836241767802
6075,-2.16980436133647
6076,-23.07881467121306
6077,1.3269590766501103
6078,-24.895271417354017
6079,-4.1393090880980825
6080,-3.2787334763370133
6081,-1.98864846115307
6082,-2.3624352376400615
6083,-4.266933866539697
6084,4.895514388760567
6085,-4.717569477543163
6086,-17.35546515274976
6087,-2.2422850328007597
6088,155.48508554817258
6089,-4.4386818139807325
6090,-0.806694290091317
6091,-3.314557602182466
6092,-2.5954155014165012
6093,-3.109506019755396
6094,-10.548599897108396
6095,-2.8013688745151577
6096,-15.864585346238243
6097,-3.8053869319274405
6098,-5.347052415893776
6099,0.48492328596483025
6100,-2.6551478613740453
6101,-1.768447897621175
6102,-6.598499623146242
6103,-1.5032736360584404
6104,-4.696881290594008
6105,-0.44154525660195887
6106,-4.69660400187825
6107,-1.327409125604168
6108,-4.686540017797907
6109,-1.8903456595223798
6110,-2.361224677840365
6111,2.2648665970915984
6112,-3.7849871959132377
6113,-1.5170447194737091
6114,-2.153529317222832
6115,-2.9496251034999417
6116,-3.339859520985999
6117,-2.85165042826355
6118,-2.7587764868065094
6119,-2.1585032264467996
6120,-1.7581384920566332
6121,-2.0552577861679646
6122,-1.3198583989032031
6123,-1.9432098421396455
6124,-1.8560560160756205
6125,-3.947523814287079
6126,-8.001705774896564
6127,-2.7463386842333772
6128,-3.1214997768346326
6129,1.4524285449337069
6130,-5.164397063750117
6131,-4.236008133543371
6132,0.4383556794520027
6133,1.866967468077163
6134,-2.9547936807600896
6135,-2.4088191229370963
6136,-3.978745993457398
6137,-2.2205074119710813
6138,1.1679098121036184
6139,8.986866686749627
6140,-2.6083334861756415
6141,-2.306123898335582
6142,-2.1969857503216352
6143,-14.174313940461616
6144,-4.550675218088941
6145,-1.3516404277859715
6146,-2.5524719806358953
6147,-3.6893817888961493
6148,-3.625062568534106
6149,-4.222288964142353
6150,2.853646328135834
6151,-1.510388755136912
6152,-12.165083656814476
6153,-2.8581127661938113
6154,-3.628415327746332
6155,-1.4422245622627436
6156,-3.6992510560074363
6157,-4.126487599800997
6158,-1.830048257497956
6159,-3.3507899212354557
6160,-1.6172562626644384
6161,-0.8872471938870075
6162,-6.42571350001559
6163,-2.970084432002035
6164,-1.8257391697390042
6165,-5.868975738651242
6166,-4.586790018305682
6167,0.7567318667788303
6168,-11.594275985615644
6169,0.24255063413734712
6170,-2.554071907571118
6171,-2.071644366798607
6172,-2.070300110618304
6173,-2.8403794868756065
6174,22.10641682105477
6175,-3.7786606592805865
6176,-2.4915231871270294
6177,-2.9572210550617606
6178,-3.2760358506702705
6179,0.7794737695715939
6180,-5.387419451406226
6181,-2.148589807351555
6182,-2.3711638387656135
6183,-3.6533836967855353
6184,-4.365512824214773
6185,-2.753456778329629
6186,15.30265114590082
6187,-1.8376063666159492
6188,-3.5684658624477676
6189,-107.62173554330572
6190,-88.79334257788591
6191,-2.1806164704022066
6192,-1.3272701786072576
6193,-3.083265040597501
6194,-0.03971735340061944
6195,-1.579698983219094
6196,-2.5239817188282982
6197,-4.929869339834751
6198,-4.776578881427254
6199,-1.5626558994590627
6200,-3.0898116474798267
6201,-3.396072939005272
6202,-1.9458744162796577
6203,-2.950781930118981
6204,-2.9866812087631867
6205,3.3004940622027523
6206,-4.142315483153196
6207,-2.439931812832089
6208,4.118112522290376
6209,-6.750332615168416
6210,7.727944368803016
6211,-2.676782831446309
6212,-2.8544133180567814
6213,-1.402472827957511
6214,-3.234414096191059
6215,-2.067201196969125
6216,-2.9550755356641205
6217,-2.888117655386523
6218,-2.07071979053952
6219,-1.0800970430325025
6220,13.611720977692881
6221,-2.659062459745576
6222,-14.998746802516447
6223,-3.5576493570991166
6224,-1.368005159851145
6225,-3.1703556339186933
6226,-3.0491033475750218
6227,-4.707868974265267
6228,0.9728380005718904
6229,-3.1662272350769123
6230,-11.48616008085357
6231,-1354.3280700297616
6232,-1.8857936512655566
6233,-3.4280405113569183
6234,-2.022600396732012
6235,-6.57459108708977
6236,-2.081391445968144
6237,-0.5726411588750575
6238,-2.496236435313218
6239,7.752824898129115
6240,-2.3978773400644076
6241,-3.998506399067324
6242,-1.8434502790281875
6243,-2.9666634358092736
6244,-3.3080158984082644
6245,-2.0961873715854065
6246,-1.8082084749621101
6247,-7.910237733903358
6248,2.9704307642825802
6249,-3.1486495850057357
6250,1.9259344873880733
6251,-2.3467618184748247
6252,-0.8395459617109802
6253,-2.1611214495473385
6254,-1.8201492988121566
6255,-2.5959536146306497
6256,-2.93910107159191
6257,-2.535984039215139
6258,-1.007004830113552
6259,-3.535294050153699
6260,-1.9757551929035162
6261,-0.8466966553781727
6262,-1.7307171733624624
6263,-5.073656456262903
6264,-7.566524295418477
6265,18.027641254186715
6266,-6.625184046804998
6267,-3.553940758714414
6268,-2.7827014947160915
6269,-0.7141228251164737
6270,0.34758437168316814
6271,-4.3257439062901355
6272,-2.897431153407209
6273,-3.643972631423866
6274,-4.060113076074265
6275,-2.57072692154703
6276,-0.11268028229551375
6277,-2.8896984959003857
6278,-2.099720247453614
6279,-0.636740650660431
6280,-3.646440505355308
6281,-6.131161771326225
6282,-2.2479982986863507
6283,-3.297967811652229
6284,-2.023587002435841
6285,-2.418114610416365
6286,120.29216627436341
6287,-5.1917147168302265
6288,-1.9871723871225966
6289,-3.1277285032903857
6290,-2.090284608122049
6291,1.337345843065211
6292,-3.285840800858286
6293,-4.1904564091902445
6294,-2.8490028448363898
6295,-3.3453632380445604
6296,-6.71576712731677
6297,13.399322687877588
6298,-5.527420335510863
6299,-3.0673660027783365
6300,-5.119107382324364
6301,-8.82855319209442
6302,-34.88340292527938
6303,-4.5990258724239705
6304,-4.431525695679431
6305,-3.805714224234654
6306,-3.0745450045060525
6307,-5.14786619230969
6308,-4.174566417497232
6309,-2.3765435574940597
6310,26.650955186938006
6311,-2.4241971393041126
6312,-3.1221793570717136
6313,-2.9635136382257405
6314,-2.3347782733838267
6315,-1.0730641229175963
6316,-3.586947210442158
6317,-3.6123364345435536
6318,-0.8240719701397501
6319,14.854765935488937
6320,-2.1320296280639575
6321,-33.63665803991196
6322,-1.6879045029614232
6323,-2.565123716814142
6324,-4.652988258407731
6325,-4.1640355630542345
6326,-7.629828384308487
6327,-4.648768589273446
6328,-3.7511753987582557
6329,-2.264546272517919
6330,0.17430377076943548
6331,-3.03308589304244
6332,-2.0662996358634684
6333,-2.5160340180605756
6334,-2.0372293305073192
6335,-3.207867348845885
6336,-2.674034474371639
6337,-1.2715607802019016
6338,-5.610895480512433
6339,-3.3998524135262476
6340,-4.906111612947287
6341,-3.621243159287482
6342,-3.2130346938250813
6343,-1.1151185515367985
6344,-1.923800918119256
6345,-1.416369734422197
6346,-3.579973106354911
6347,-2.8271482076530545
6348,-3.154451639421699
6349,-3.6195991851855287
6350,-3.1217771690358727
6351,7.3344381676173676
6352,-5.024894027166743
6353,-0.8369697468427111
6354,-1.0771855266099606
6355,-2.418468900915122
6356,-3.0447437757075315
6357,-3.9035932315039643
6358,-4.649605184694592
6359,-3.134674436922672
6360,-9.375480935335833
6361,-9.656201993187594
6362,-2.915391092052883
6363,-3.433472000638826
6364,7.002642167893301
6365,-4.027787993478839
6366,-1.9538775511740563
6367,-1.2579480392213012
6368,-1.7459766474400316
6369,-2.5770953310656632
6370,-2.0262916922077157
6371,-1.434682160785498
6372,-1.7586497972394186
6373,-1.1450537139112882
6374,2.215820150835667
6375,-3.538834276893425
6376,-3.4926736347768017
6377,-5.747153306377891
6378,-3.85518268272618
6379,-2.498420623869064
6380,-1.8290953173567388
6381,-3.197775700218346
6382,-3.31178565318492
6383,-2.391620321011093
6384,-0.5531860785020677
6385,-5.218324729676507
6386,-1.565940054093962
6387,-2.7377510546977004
6388,-2.6149642988075605
6389,-2.0485685197308747
6390,-1.0057903419481136
6391,-2.5713646627840765
6392,-2.2327820442610955
6393,-2.62788664035069
6394,0.7696633085542732
6395,-3.790201700627624
6396,-3.6900842389295203
6397,-3.932629828970132
6398,-3.352555475326115
6399,-7.578540124282444
6400,-2.21629058361121
6401,-3.687717992149109
6402,-1.435156860730776
6403,-2.1870538855503265
6404,-1.584243435772454
6405,-4.478159370346296
6406,0.9337626886687977
6407,-2.7739965477167607
6408,-1.4165562910278695
6409,-2.640787199636759
6410,45.76114853428904
6411,8.275614894788644
6412,-3.1332199543708072
6413,-5.08487225292024
6414,-3.147370926296714
6415,-3.1332034451580846
6416,-11.650259358580842
6417,-0.6467080893241688
6418,-4.0834918792505634
6419,-2.3116482313408313
6420,4.258386297754814
6421,-1.7712910907538033
6422,-6.584880466958918
6423,-4.751886192934097
6424,-2.1987309753745947
6425,-9.956782389611632
6426,-1.9271122536007932
6427,-3.6338138544374234
